Epoch,p95_us,p99_us,avg_us,runtime_ms,throughput_ops_sec,Operations,value_mean_bytes,value_p50_bytes,value_p90_bytes,value_p95_bytes,value_p99_bytes,value_max_bytes,value_pct_gt_128k,value_pct_gt_256k,sample_n,sample_latency_p50_us,sample_latency_p95_us,sample_latency_p99_us,sample_key_p50_bytes,sample_key_p95_bytes,sample_key_p99_bytes,sample_key_max_bytes,sample_pct_gt_128k,sample_pct_gt_256k,sample_key_latency_spearman,sample_key_latency_pearson,sample_query_execute_us_mean,sample_query_execute_us_p95,sample_resultset_next_us_mean,sample_resultset_next_us_p95,sample_json_fetch_us_mean,sample_json_fetch_us_p95,sample_json_parse_us_mean,sample_json_parse_us_p95,sample_value_join_us_mean,sample_value_join_us_p95,slow_n,slow_rate_pct,slow_latency_p50_us,slow_latency_p95_us,slow_latency_p99_us,slow_key_p50_bytes,slow_key_p95_bytes,slow_key_p99_bytes,slow_pct_gt_128k,slow_pct_gt_256k,slow_key_latency_spearman,slow_key_latency_pearson,slow_query_execute_us_mean,slow_query_execute_us_p50,slow_query_execute_us_p95,slow_query_execute_us_share_mean,slow_resultset_next_us_mean,slow_resultset_next_us_p50,slow_resultset_next_us_p95,slow_resultset_next_us_share_mean,slow_json_fetch_us_mean,slow_json_fetch_us_p50,slow_json_fetch_us_p95,slow_json_fetch_us_share_mean,slow_json_parse_us_mean,slow_json_parse_us_p50,slow_json_parse_us_p95,slow_json_parse_us_share_mean,slow_value_join_us_mean,slow_value_join_us_p50,slow_value_join_us_p95,slow_value_join_us_share_mean,duration_avg-run_s,duration_clean-run_s,duration_extend_s,duration_load_s,duration_reference_s,duration_run_s,duration_vacuum_s,pg_run_samples,run_wait_io_mean,run_wait_io_max,run_wait_lwlock_mean,run_wait_client_mean,run_active_backends_mean,run_toast_total_bytes,run_delta_blks_read,run_delta_blks_hit,run_delta_tup_returned,run_delta_tup_fetched,run_delta_temp_bytes,run_delta_checkpoints_timed_x,run_delta_checkpoints_req_x,run_delta_buffers_checkpoint_x,run_delta_buffers_clean_x,run_delta_buffers_backend_x,run_delta_buffers_alloc_x,run_delta_checkpoint_write_time_x,run_delta_checkpoint_sync_time_x,run_delta_wal_bytes_x,run_delta_wal_records_x,run_delta_wal_buffers_full,os_run_samples,run_os_postgres_cpu_pct_mean,run_os_postgres_cpu_pct_max,run_os_postgres_rss_kb_mean,run_os_postgres_rss_kb_max,run_os_mem_available_kb_mean,run_os_mem_available_kb_max,run_os_mem_dirty_kb_mean,run_os_mem_dirty_kb_max,run_os_mem_writeback_kb_mean,run_os_mem_writeback_kb_max,run_os_disk_reads_s_mean,run_os_disk_reads_s_max,run_os_disk_writes_s_mean,run_os_disk_writes_s_max,run_os_disk_read_kb_s_mean,run_os_disk_read_kb_s_max,run_os_disk_write_kb_s_mean,run_os_disk_write_kb_s_max,run_os_disk_await_ms_mean,run_os_disk_await_ms_max,run_os_disk_aqu_sz_mean,run_os_disk_aqu_sz_max,run_os_disk_util_pct_mean,run_os_disk_util_pct_max,avg-run_delta_checkpoints_timed,clean-run_delta_checkpoints_timed,extend_delta_checkpoints_timed,load_delta_checkpoints_timed,reference_delta_checkpoints_timed,run_delta_checkpoints_timed_y,vacuum_delta_checkpoints_timed,avg-run_delta_checkpoints_req,clean-run_delta_checkpoints_req,extend_delta_checkpoints_req,load_delta_checkpoints_req,reference_delta_checkpoints_req,run_delta_checkpoints_req_y,vacuum_delta_checkpoints_req,avg-run_delta_checkpoint_write_time,clean-run_delta_checkpoint_write_time,extend_delta_checkpoint_write_time,load_delta_checkpoint_write_time,reference_delta_checkpoint_write_time,run_delta_checkpoint_write_time_y,vacuum_delta_checkpoint_write_time,avg-run_delta_checkpoint_sync_time,clean-run_delta_checkpoint_sync_time,extend_delta_checkpoint_sync_time,load_delta_checkpoint_sync_time,reference_delta_checkpoint_sync_time,run_delta_checkpoint_sync_time_y,vacuum_delta_checkpoint_sync_time,avg-run_delta_buffers_checkpoint,clean-run_delta_buffers_checkpoint,extend_delta_buffers_checkpoint,load_delta_buffers_checkpoint,reference_delta_buffers_checkpoint,run_delta_buffers_checkpoint_y,vacuum_delta_buffers_checkpoint,avg-run_delta_buffers_clean,clean-run_delta_buffers_clean,extend_delta_buffers_clean,load_delta_buffers_clean,reference_delta_buffers_clean,run_delta_buffers_clean_y,vacuum_delta_buffers_clean,avg-run_delta_buffers_backend,clean-run_delta_buffers_backend,extend_delta_buffers_backend,load_delta_buffers_backend,reference_delta_buffers_backend,run_delta_buffers_backend_y,vacuum_delta_buffers_backend,avg-run_delta_buffers_alloc,clean-run_delta_buffers_alloc,extend_delta_buffers_alloc,load_delta_buffers_alloc,reference_delta_buffers_alloc,run_delta_buffers_alloc_y,vacuum_delta_buffers_alloc,avg-run_delta_wal_bytes,clean-run_delta_wal_bytes,extend_delta_wal_bytes,load_delta_wal_bytes,reference_delta_wal_bytes,run_delta_wal_bytes_y,vacuum_delta_wal_bytes,avg-run_delta_wal_records,clean-run_delta_wal_records,extend_delta_wal_records,load_delta_wal_records,reference_delta_wal_records,run_delta_wal_records_y,vacuum_delta_wal_records,vacuum_progress_samples,vacuum_toast_samples,vacuum_heap_blks_total_max,vacuum_heap_blks_scanned_max,vacuum_heap_blks_vacuumed_max,vacuum_index_vacuum_count_max,vacuum_dead_tuples_max,vacuum_phase_share_scanning_heap,vacuum_phase_share_vacuuming_heap,vacuum_phase_share_initializing,vacuum_phase_share_vacuuming_indexes,vacuum_phase_share_truncating_heap,vacuum_phase_share_cleaning_up_indexes,is_peak
67,1251,3121,771.02016,77751,1286.1570912271225,100000,68000.0,45600.0,75310.00000000003,101900.0,226001.00000000003,25586900,3.2300000000000004,0.8,1000,515.0,1237.1999999999998,2910.7399999999993,50156.0,103322.5999999999,204556.8599999999,5265713,2.6,0.7000000000000001,0.8152580332581886,0.972139501664892,412.646,701.3999999999996,0.014,0.0,8.548,12.0,259.284,411.0999999999999,30.014,42.0,7260,7.26,1412.5,9850.449999999993,46374.58999999998,126629.0,1131894.0,5265713.0,47.96143250688705,11.942148760330578,0.5487881984442233,0.9908044400196648,2199.940220385675,854.0,5888.799999999988,0.5763148233773673,0.03787878787878788,0.0,0.0,9.923045519066574e-06,61.8538567493113,15.0,191.04999999999927,0.016203755991805513,1362.9329201101928,517.0,3977.549999999992,0.3570453587101571,185.53567493112948,54.0,588.0999999999985,0.04860448422066169,67.825,71.816,684.922,,5.824,78.094,375.497,58,0.034482758620689655,1,0.0,0.46551724137931033,0.5517241379310345,18885255168,10047,6074170,4320783,4298556,0,0,0,44404,37135,0,10047,0,0,50,1,0,58,46.449122807017545,49.4,3404772.49122807,3593336.0,10669852.965517242,11027648,456301.0344827586,1060688,276.2068965517241,5736,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,2.0,0.0,0.0,681938.0,,0.0,0.0,311566.0,0.0,0.0,19909.0,,0.0,0.0,20542.0,1094.0,965.0,4804456.0,,961.0,44487.0,457121.0,0.0,0.0,5109.0,,2900.0,37535.0,19401.0,7.0,7.0,333597.0,,0.0,0.0,3227787.0,5.0,716.0,2536314.0,,1666.0,10047.0,12216.0,5980736.0,5679667.0,27711481338.0,,0.0,50.0,1114440282.0,100320.0,95482.0,30253471.0,,0.0,1.0,6504015.0,363.0,362.0,2231227.0,2231227.0,2141525.0,1.0,8319234.0,0.4573002754820937,0.5261707988980716,,0.01652892561983471,,,False
68,1242,3035,763.6053,76980,1299.0387113535985,100000,69000.0,46300.0,76310.00000000003,103104.99999999993,229101.00000000003,25967800,3.27,0.8,1000,517.5,1234.2999999999997,2451.6099999999997,48723.5,108570.79999999999,258083.0,2382504,3.9,0.8999999999999999,0.8254112186594683,0.9715814841235861,379.925,694.05,0.003,0.0,6.135,15.0,255.022,476.14999999999986,25.192,43.049999999999955,7270,7.2700000000000005,1431.0,9186.399999999994,46552.15999999998,127103.0,1049284.0,4346024.0,47.92297111416781,11.925722145804677,0.5087674618161471,0.9837344791188453,2049.347180192572,806.0,4769.399999999994,0.5705337268583751,0.05570839064649243,0.0,0.0,1.5509092866265323e-05,58.46740027510317,15.0,175.0,0.016277195050738286,1305.2691884456672,527.0,3825.4999999999927,0.36338405802346074,171.57757909215957,53.0,568.5499999999993,0.04776681891234694,68.665,71.39,706.656,,5.544,77.334,347.94,57,0.05263157894736842,1,0.0,0.38596491228070173,0.5614035087719298,18940329984,9460,5999575,4222671,4200791,0,0,0,43539,37006,0,9460,0,0,50,1,0,57,46.32321428571428,49.2,3415611.785714286,3708984.0,10714144.912280701,11023176,397049.6140350877,935788,264.35087719298247,3912,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52.0,,0.0,0.0,2.0,0.0,0.0,695231.0,,0.0,0.0,218808.0,0.0,0.0,36565.0,,0.0,0.0,19027.0,1097.0,1170.0,4585531.0,,8148.0,45466.0,363849.0,0.0,0.0,5822.0,,2700.0,37706.0,59074.0,3.0,83.0,744532.0,,0.0,0.0,2961058.0,3.0,474.0,2590589.0,,1666.0,9460.0,11154.0,5979550.0,5754951.0,28317629974.0,,0.0,50.0,1154760613.0,100300.0,96758.0,30772615.0,,0.0,1.0,6698034.0,335.0,335.0,2237314.0,2237314.0,2138731.0,1.0,8562757.0,0.4059701492537313,0.5761194029850746,,0.01791044776119403,,,False
69,1310,3119,784.06241,79047,1265.0701481397143,100000,70000.0,47000.0,77600.0,104504.99999999993,231709.0000000002,26338400,3.34,0.8,1000,532.0,1189.1499999999999,2128.21,50668.0,100439.19999999997,198198.46999999997,14344084,2.6,0.4,0.7908352365807771,0.9984666157965729,438.43,655.3499999999997,0.003,0.0,7.825,13.0,302.284,457.04999999999995,31.956,40.0,8238,8.238,1411.0,9171.199999999983,36154.56,120927.0,876841.0,3675159.0,43.25078902646273,10.682204418548192,0.5247234561581497,0.9803168201946262,1869.2192279679534,799.0,4686.15,0.566157938239681,0.03993687788298131,0.0,0.0,1.209626998462818e-05,51.04515659140568,14.0,168.0,0.015460797845702113,1220.0328963340617,533.0,3654.899999999998,0.3695293194281869,153.9539936877883,49.0,552.0,0.04663031192162412,69.162,73.276,706.495,,5.589,79.407,354.085,59,0.0,0,0.0,0.559322033898305,0.4067796610169492,19174326272,11211,5995680,4234538,4212840,0,0,0,36936,38522,0,11211,0,0,50,1,0,59,45.04137931034483,48.1,3444761.0344827585,3646012.0,10665414.440677967,11009000,381688.0677966102,929120,219.05084745762713,5344,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,52.0,,0.0,0.0,2.0,0.0,0.0,698305.0,,0.0,0.0,219248.0,0.0,0.0,31931.0,,0.0,0.0,19242.0,1093.0,1185.0,4551639.0,,7854.0,37662.0,305921.0,0.0,0.0,4246.0,,2800.0,38722.0,89788.0,3.0,96.0,705177.0,,0.0,0.0,3082505.0,3.0,56.0,2634777.0,,1666.0,11211.0,12413.0,5980736.0,5833952.0,28292012140.0,,0.0,50.0,1163682913.0,100320.0,98097.0,30611140.0,,0.0,1.0,6777466.0,341.0,341.0,2265870.0,2265870.0,2190685.0,1.0,8662914.0,0.41642228739002934,0.5718475073313783,,0.011730205278592375,,,False
70,1511,4115,818.24264,82472,1212.5327383839365,100000,71000.0,47700.0,78700.0,105900.0,235410.00000000023,26719200,3.39,0.8200000000000001,1000,533.0,1238.1,2422.039999999998,51231.0,104310.59999999998,196747.62999999992,1380210,3.3000000000000003,0.6,0.7763095502292634,0.9416187960743015,378.854,802.0,0.003,0.0,5.88,13.0,247.482,441.2499999999998,23.562,40.049999999999955,10282,10.282,1455.0,7650.299999999963,29584.980000000174,94475.0,717247.0,2808454.0,34.419373662711536,8.47111456914997,0.31048273731544546,0.9714644634589954,1980.5174090643843,932.0,4925.0,0.6349592597263963,0.027718342734876483,0.0,0.0,8.88657595395444e-06,41.28583933086948,11.0,120.0,0.013236352207121452,968.4413538222136,436.0,2578.2999999999847,0.31048492797742,122.23711340206185,39.0,329.8999999999978,0.039189550509193004,67.606,74.337,726.12,,5.897,82.813,368.056,61,0.08196721311475409,1,0.0,0.47540983606557374,0.5081967213114754,19664322560,24415,5948141,4226241,4202973,0,0,0,2836,39995,0,24421,0,0,50,1,0,61,41.37166666666667,46.7,3384513.6666666665,3689960.0,10721330.55737705,11040288,371013.11475409835,965260,145.9672131147541,2112,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,53.0,,0.0,0.0,2.0,74375.0,0.0,706558.0,,0.0,0.0,215271.0,4.0,0.0,39009.0,,0.0,0.0,12691.0,914.0,1106.0,4617626.0,,8051.0,4440.0,405596.0,0.0,0.0,4637.0,,2900.0,40595.0,65013.0,3.0,9.0,801760.0,,0.0,0.0,3128592.0,4.0,275.0,2697683.0,,1666.0,24421.0,15414.0,5980900.0,5915781.0,28952113886.0,,0.0,50.0,1187195386.0,100322.0,99345.0,31322843.0,,0.0,1.0,6957724.0,354.0,354.0,2325667.0,2325667.0,2204963.0,1.0,8896618.0,0.403954802259887,0.5819209039548022,,0.014124293785310734,,,False
71,1738,4959,902.00928,90854,1100.667004204548,100000,72000.0,48300.0,79800.0,107300.0,238407.00000000015,27105900,3.4000000000000004,0.83,1000,547.0,1664.1,4401.219999999999,50479.5,114020.99999999999,261712.64999999997,2661484,2.9000000000000004,1.0,0.7616642376136493,0.9074429518141307,472.812,1047.6999999999994,0.004,0.0,7.16,13.0,278.425,466.3499999999997,25.895,42.0,11644,11.644,1548.0,7877.600000000006,32126.379999999845,89404.0,483115.0,2848138.0,31.08038474750945,8.124355891446239,0.16878400112422656,0.9732341297413261,2234.1725352112676,963.0,5251.800000000003,0.6482549620785859,0.038646513225695636,0.0,0.0,1.1213455349017551e-05,42.98978014428032,10.0,106.0,0.012473673298719474,1034.9893507385777,433.0,2117.3000000000065,0.30030670046319047,127.96899690827894,37.0,322.7000000000007,0.03713076583414652,68.292,72.293,727.923,,5.698,91.21,429.075,68,0.10294117647058823,1,0.0,0.4411764705882353,0.5147058823529411,20037304320,32779,6111666,4505378,4479681,0,0,0,93237,43306,0,32786,0,0,50,1,0,68,38.09850746268656,44.6,3250779.9402985075,3581956.0,10680279.176470589,11012424,424965.9411764706,1044244,196.52941176470588,2924,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55.0,,0.0,0.0,2.0,0.0,0.0,632130.0,,0.0,0.0,371302.0,0.0,0.0,24919.0,,0.0,0.0,19771.0,0.0,1107.0,4985107.0,,6819.0,93972.0,420776.0,0.0,0.0,2598.0,,2700.0,43606.0,30040.0,0.0,40.0,414949.0,,0.0,0.0,3698648.0,5.0,57.0,2776622.0,,1559.0,32786.0,15776.0,5980736.0,5989826.0,29776969187.0,,0.0,50.0,1176877150.0,100320.0,100600.0,32237734.0,,0.0,1.0,7078063.0,414.0,413.0,2371185.0,2371185.0,2282396.0,1.0,9072999.0,0.45893719806763283,0.5120772946859904,,0.026570048309178744,,0.0024154589371980675,False
72,1503,3659,812.23132,81873,1221.403881621536,100000,73000.0,49000.0,80710.00000000003,108804.99999999993,242406.00000000012,27479500,3.46,0.86,1000,550.5,1492.3999999999996,2992.4699999999957,52841.0,123792.6999999999,256892.95999999993,4271322,4.6,1.0,0.7848639863986727,0.9713727158190738,436.509,949.5999999999995,0.003,0.0,7.156,18.0,279.495,533.5499999999995,26.656,47.049999999999955,10520,10.52,1433.0,7016.249999999996,27603.019999999877,104418.0,739409.0,2889610.0,36.463878326996195,9.173003802281368,0.36311724247741645,0.9807772647882598,1794.511216730038,903.0,4608.049999999999,0.6148422946833251,0.041920152091254756,0.0,0.0,1.436284279806677e-05,41.472053231939164,12.0,128.04999999999927,0.014209313453508749,952.8595057034221,452.0,2575.5999999999913,0.32647236725834633,123.10237642585551,40.0,354.0,0.04217780691310656,68.636,78.005,730.864,,5.744,82.218,400.481,61,0.09836065573770492,1,0.0,0.3770491803278688,0.5901639344262295,20037304320,20520,6044478,4364296,4341904,0,0,0,16879,31528,0,20520,0,0,50,1,0,61,42.41499999999999,47.3,3262310.4,3505520.0,10720605.114754098,11021880,485488.1967213115,1063472,233.70491803278688,4120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54.0,,0.0,0.0,2.0,0.0,0.0,633542.0,,0.0,0.0,358749.0,0.0,0.0,29848.0,,0.0,0.0,19457.0,0.0,1046.0,4822412.0,,1543.0,17080.0,487233.0,0.0,0.0,3501.0,,2800.0,31828.0,42801.0,0.0,8.0,704677.0,,0.0,0.0,3252026.0,2.0,57.0,2699099.0,,1666.0,20520.0,15094.0,5741081.0,6069358.0,29661959353.0,,0.0,50.0,1182662003.0,96397.0,101948.0,32008035.0,,0.0,1.0,6998325.0,386.0,386.0,2371185.0,2371185.0,2298469.0,1.0,8950958.0,0.422279792746114,0.5466321243523317,,0.031088082901554404,,,False
73,1928,5615,918.52552,92526,1080.777295030586,100000,74000.0,49600.0,81910.00000000003,110200.0,245901.00000000003,27852500,3.52,0.88,1000,568.0,2048.1499999999996,6714.12,55002.5,125817.49999999996,272557.54999999993,15176472,4.7,1.3,0.7636221731062282,0.9661044412118108,671.907,1536.05,0.004,0.0,11.853,17.0,372.108,506.39999999999964,42.594,51.149999999999864,12794,12.794,1628.0,7555.149999999958,29010.489999999998,86509.0,399806.0,2732843.0,31.82741910270439,7.745818352352665,0.07417636965186172,0.9460471142933531,2271.478427387838,1009.0,5622.399999999994,0.6898809490886036,0.03337501954040957,0.0,0.0,1.0136477581636805e-05,36.21471002032202,10.0,74.0,0.010998932773717475,868.780912927935,404.0,1541.0,0.26386136603112537,109.64733468813506,36.0,298.0,0.03330148611918594,69.504,77.134,747.735,,5.516,92.882,380.257,69,0.11594202898550725,1,0.0,0.4927536231884058,0.4927536231884058,21406736384,40829,5993821,4418968,4392924,0,0,0,83545,45168,108,40829,0,0,29160,37,0,69,34.547058823529426,42.9,3126033.8235294116,3417696.0,10790112.463768115,11044768,341836.7536231884,948388,269.7971014492754,5644,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55.0,,0.0,0.0,2.0,0.0,0.0,619850.0,,0.0,0.0,221184.0,0.0,0.0,63237.0,,0.0,0.0,16479.0,0.0,1195.0,4276132.0,,7351.0,85008.0,274830.0,0.0,0.0,8956.0,,2700.0,45768.0,112190.0,0.0,39.0,1417424.0,,0.0,108.0,2952732.0,2.0,57.0,2759823.0,,1559.0,40829.0,18879.0,5665376.0,6144819.0,29832371230.0,,0.0,29160.0,1310458527.0,95114.0,103227.0,31815749.0,,0.0,37.0,7615987.0,366.0,366.0,2536304.0,2536304.0,2348851.0,1.0,9723679.0,0.36065573770491804,0.6256830601092896,,0.01366120218579235,,,True
74,1683,5203,894.11851,90073,1110.2106069521387,100000,75000.0,50300.0,83000.0,111800.0,249301.00000000003,28231600,3.61,0.89,1000,549.0,1575.4499999999996,3976.069999999997,52074.5,116124.0,224224.5499999998,3937022,3.5000000000000004,0.8999999999999999,0.7498086191342671,0.8553994820368882,477.405,938.5499999999977,0.01,0.0,6.524,16.0,262.192,467.0999999999999,24.529,43.0,11421,11.421000000000001,1512.0,8496.0,32584.199999999983,100950.0,589736.0,2974720.0,36.003852552315905,9.088521145258733,0.19991370664561103,0.9582869801772753,2240.5335784957533,930.0,5761.0,0.6641737979734512,0.0338849487785658,0.0,0.0,1.004470334227511e-05,42.26206111548901,12.0,120.0,0.012527977224115344,958.9667279572717,443.0,2259.0,0.28427182701058623,125.22800105069608,40.0,333.0,0.03712203105043614,70.608,75.735,800.176,,5.587,90.434,423.596,67,0.08955223880597014,1,0.0,0.417910447761194,0.5373134328358209,22165438464,27897,6066430,4534634,4509284,0,0,0,11317,43804,0,27897,0,0,50,1,0,67,38.79696969696969,45.2,3277276.242424242,3547296.0,10721611.880597016,11024972,364004.05970149254,1030296,247.76119402985074,3500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57.0,,0.0,0.0,2.0,0.0,0.0,660972.0,,0.0,0.0,393186.0,0.0,0.0,81466.0,,0.0,0.0,20408.0,15714.0,1095.0,4214653.0,,1416.0,11580.0,459139.0,0.0,0.0,3869.0,,2800.0,44304.0,57600.0,3.0,9.0,1656208.0,,0.0,0.0,3251584.0,3.0,57.0,2861467.0,,1666.0,27897.0,18205.0,5980736.0,6219281.0,30671600839.0,,0.0,50.0,1344531428.0,100320.0,104489.0,32730910.0,,0.0,1.0,7892451.0,408.0,408.0,2628893.0,2628893.0,2470485.0,1.0,10088373.0,0.38480392156862747,0.5808823529411765,,0.03431372549019608,,,False
75,1388,3287,818.40323,82505,1212.0477546815343,100000,76000.0,51000.0,84200.0,113419.99999999971,252503.00000000006,28609000,3.64,0.8999999999999999,1000,563.5,1354.9499999999991,3176.4199999999987,55640.0,125073.9,269832.5599999997,15596178,4.5,1.0999999999999999,0.8345055309486675,0.9987982808515542,515.099,805.05,0.003,0.0,10.256,16.0,355.921,535.4499999999996,36.62,50.049999999999955,9656,9.656,1383.0,7935.25,31577.20000000052,123784.0,893449.0,3604300.0,43.52734051367026,10.842999171499585,0.5153739577785919,0.9919173467018495,1700.045981772991,804.0,4620.5,0.5621472655733254,0.0343827671913836,0.0,0.0,1.136920928416479e-05,48.8036454018227,13.0,152.0,0.0161377022191087,1126.5906172328087,503.0,3282.25,0.3725251209014386,141.96810273405137,46.0,556.0,0.04694401304801686,70.908,79.181,771.657,,5.67,82.874,426.067,62,0.0,0,0.0,0.3870967741935484,0.5645161290322581,22165438464,11682,6127008,4572196,4549457,0,0,0,71562,40700,0,11682,0,0,50,1,0,62,45.92786885245902,48.8,3439472.0,3647280.0,10671021.290322581,11025052,14754.90322580645,40944,72.96774193548387,980,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56.0,,0.0,0.0,2.0,0.0,0.0,727019.0,,0.0,0.0,408025.0,0.0,0.0,39595.0,,0.0,0.0,18206.0,17104.0,1186.0,4866273.0,,312.0,71584.0,430128.0,0.0,0.0,4574.0,,2800.0,40800.0,86660.0,0.0,9.0,872712.0,,0.0,0.0,3390767.0,0.0,57.0,2883590.0,,1621.0,11682.0,15194.0,5341037.0,6293617.0,31141619430.0,,0.0,50.0,1201508353.0,89117.0,105749.0,33403325.0,,0.0,1.0,7443406.0,411.0,411.0,2628893.0,2628893.0,2595547.0,1.0,9534150.0,0.39902676399026765,0.5888077858880778,,0.012165450121654502,,,False
76,1521,3947,850.56515,85715,1166.6569445254622,100000,77000.0,51600.0,85300.0,115000.0,256301.00000000003,29001700,3.73,0.95,1000,575.5,1663.1,4175.899999999998,54556.5,123517.44999999995,281380.8399999996,3057617,4.3999999999999995,1.5,0.8118453389685296,0.9455059103195651,451.761,964.6999999999985,0.004,0.0,7.184,15.0,285.451,485.04999999999995,29.245,52.0,10810,10.81,1421.5,7087.0,28012.12999999998,116790.0,553133.0,3057617.0,39.611470860314526,9.814986123959297,0.36171668566591897,0.9912269105707672,1809.4310823311748,859.0,4720.649999999998,0.5961199743887187,0.04838112858464385,0.0,0.0,1.5939240468677063e-05,45.27835337650324,13.0,127.0,0.014917026196095997,1040.3623496762257,478.0,2495.1499999999905,0.3427490459846478,133.42941720629048,45.0,342.0,0.0439585356659401,71.583,78.849,796.783,,5.665,86.09,439.648,64,0.046875,1,0.0,0.484375,0.484375,22162407424,18407,6148945,4622286,4598853,0,0,1,88958,42118,6052,18407,0,0,50,1,0,64,43.128571428571426,47.5,3395749.0793650793,3656928.0,10703851.9375,11041624,15566.625,50420,42.0625,588,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58.0,,0.0,1.0,2.0,0.0,0.0,755999.0,,0.0,0.0,397151.0,0.0,0.0,37616.0,,0.0,0.0,18041.0,11950.0,1115.0,5111018.0,,6685.0,89566.0,432152.0,0.0,0.0,7134.0,,2664.0,42418.0,70781.0,0.0,8.0,748528.0,,0.0,6052.0,3607170.0,1.0,597.0,2977822.0,,1666.0,18407.0,17222.0,20330.0,6371379.0,32158926356.0,,0.0,50.0,1274472889.0,23.0,107067.0,34449905.0,,0.0,1.0,7712176.0,424.0,424.0,2628524.0,2628524.0,2551139.0,1.0,9882412.0,0.4033018867924528,0.5872641509433962,,0.009433962264150943,,,False
77,1371,3503,852.13187,85876,1164.469700498393,100000,78000.0,52250.0,86400.0,116600.0,259408.00000000017,29383300,3.81,0.9900000000000001,1000,591.5,1282.1,6796.959999999999,56823.0,125680.55,305317.36999999516,4095323,4.7,1.2,0.8177202315089761,0.9888705693739581,455.024,740.2499999999998,0.003,0.0,9.24,17.049999999999955,346.493,521.3999999999996,32.196,49.0,9498,9.498,1383.0,8068.499999999989,38442.65000000076,126522.0,832081.0,4095323.0,46.020214782059384,11.002316277110971,0.4935008275644684,0.9870693648035307,1855.2243630237945,763.0,4833.0,0.5608388424700356,0.03179616761423457,0.0,0.0,9.61205889442162e-06,51.65424299852601,14.0,144.0,0.015615203438112521,1238.8196462413139,524.0,3111.899999999998,0.3744981956223946,155.14876816171827,47.0,543.0,0.0469018504072728,72.828,80.769,803.131,,5.632,86.237,442.155,64,0.046875,1,0.0,0.515625,0.46875,23182254080,9389,6163826,4684691,4661258,0,0,0,58731,42100,798,9389,0,0,50,1,0,64,44.81269841269841,47.9,3475687.365079365,3762468.0,10513791.125,10850896,177284.3125,576264,127.8125,2976,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,58.0,,0.0,0.0,2.0,0.0,0.0,742298.0,,0.0,0.0,427525.0,0.0,0.0,65437.0,,0.0,0.0,18913.0,11630.0,1160.0,4440680.0,,3258.0,59239.0,434601.0,0.0,0.0,9844.0,,2800.0,42440.0,60383.0,0.0,8.0,1507216.0,,0.0,798.0,3284783.0,0.0,516.0,2977094.0,,1666.0,9389.0,16081.0,20339.0,6445365.0,32078371672.0,,0.0,50.0,1383176485.0,23.0,108321.0,33976367.0,,0.0,1.0,8255523.0,426.0,426.0,2750696.0,2750696.0,2533309.0,1.0,10558791.0,0.3615023474178404,0.6267605633802817,,0.011737089201877934,,,False
